cluster,Z1,Z2
714,109.08947517668066,108.6940366997582
714,109.3677699944916,108.286666330818
714,109.16435950006291,108.3336807012376
714,108.86366550645846,108.42866141856904
714,109.22285937700356,107.878761610882
714,108.87545162987252,107.49270769438876
715,110.85152341082598,109.3205776152058
715,110.87170959568944,109.29602568228113
715,109.46663662803608,109.36870115767267
715,111.4769641994505,110.72008907390712
715,111.47689024966112,110.1177743797347
715,110.72560179982143,110.12270455887112
715,111.47661016347446,108.93103038098846
715,110.73989103861804,108.95380963209428
715,110.17388173152118,109.00320003588187
715,110.7505102626267,108.57636618020352
715,110.1896011208264,108.62538241289089
715,109.06385233531392,108.65991322644904
715,110.21272933420732,108.25037477133196
715,109.1154288866774,108.29795602311825
715,108.7767774296288,108.36311616206724
716,109.98583886290652,109.25255003546285
716,108.9090040010144,109.31892562863464
716,110.00939743670524,109.67514637228084
716,108.93744090185972,109.71357466017456
716,109.36355616830384,109.7303159719947
716,110.52547351142128,109.8069757703545
716,110.52910267579249,108.71815088058786
716,109.82392136263968,108.73427121017144
716,110.5445172905572,109.0728876177946
716,109.87293765436678,109.1074214620981
716,108.91486795386604,109.18114979669528
716,109.8883708590535,109.05605744246267
716,108.91492421747144,109.10592958397682
716,109.181245813101,109.10597897976837
717,110.53483174833008,110.01348521483656
717,110.53244555064364,109.01073074670386
717,110.00068141887492,108.99627618609264
717,110.53372412272056,108.23193428473223
717,110.0090580433204,108.22718104455524
717,109.03334713425215,108.253443299473
717,110.0156671613772,108.79766089436458
717,109.04608853530064,108.81534367983694
717,108.28970762328856,108.8289923088203
717,109.87466926816904,108.8902984756769
717,109.89851050307718,108.14908778094896
717,108.98995214935852,108.2181736636538
717,109.92144447079752,108.7403742429956
717,109.03773983154528,108.79094291288555
717,108.3529099290716,108.84121070292744
717,109.08230251563955,108.34746370806752
717,108.39335993519086,108.38734806281632
717,108.88733447583462,108.40628522713912
718,108.52604820207108,108.00985465151864
718,108.56771726847178,107.7217490259914
718,108.11206145866856,107.77847751878676
718,110.33601426933366,108.41399665537833
718,110.33768251174617,107.96688002669772
718,109.62917678367008,107.88181039018905
718,108.49080342709986,108.02880849653332
718,109.64775486716545,107.50737540679616
718,108.49797517249924,107.62193705351034
718,108.04629438855004,107.63208233818013
718,108.54494130568014,106.71709781125162
718,108.11669731323911,106.75083817057576
718,107.75432191490164,106.80469253886824
718,108.1294055215132,106.41244339382138
718,107.7605347724554,106.45869388892476
718,106.82960925127072,106.47682054470988
719,108.4927431329196,107.75498054322712
719,108.503251521188,107.74985704164403
719,108.1486705345502,107.79392072049802
719,108.4997254047536,107.29888351142884
719,108.51126926440044,107.294745629864
719,108.14579565700345,107.32916895889934
719,107.78699670506636,107.32492407829412
719,108.14509982959234,106.86417356362946
719,107.78743867354436,106.86101620161122
719,107.32602434668256,106.86167510677186
719,107.82456845250704,107.1926826530636
719,107.39446903904476,107.21664703322728
719,107.02149208430436,107.2850218346648
719,108.74325934561776,107.90622977250686
719,108.35610166886484,107.95557649157814
719,108.34237351878812,107.583144393376
719,107.91974708268346,107.56148400505047
719,108.74571237324572,107.55074953287384
719,108.3435458597523,107.1643717916184
719,107.9311706528634,107.15257964908832
719,107.58854193011504,107.16868567098652
719,107.590586192203,106.77301453841528
719,107.61450360448168,106.50325988022806
719,107.17361446894404,106.77589587934568
719,107.2151868274614,106.52303211497605
719,106.87042060056004,106.57410735201962
720,109.8752457058227,109.26908250192656
720,109.87487755940758,108.87767262383154
720,109.24261150588734,108.84818824374406
721,109.9614690555332,109.26357588514136
721,109.59770042292963,108.87937668418714
721,109.59394610311782,108.58858610392149
721,109.25416097133434,108.60843117173307
721,108.84410052311044,108.55893358920385
721,109.23834207149552,108.23667689570662
721,108.82556494119196,108.18400655219016
721,108.51105924580423,108.15319842229206
721,108.81461860661108,107.89372969030944
721,108.50225917602673,107.8652014436278
721,108.13105324457766,107.85230887570977
721,108.477397756948,107.65547325093152
721,108.08949801316756,107.62828650176397
721,107.75475865938624,107.57450921533916
721,108.03781852394611,107.48451660125612
721,107.68691666794582,107.41858296585087
721,107.67244087405872,107.59710338262178
721,107.36849409889987,107.5652209767052
721,107.4603526499722,107.6199598019376
721,107.39287608224716,107.63750882234804
721,107.60548036023432,107.65610707753764
722,107.22549917273528,109.0976733158057
722,107.42674486156234,109.08678178707596
722,107.4564321394896,109.06684346533734
723,111.0457672803079,110.38377954706309
723,110.73977256670956,110.33608527408158
723,110.47797133284486,110.45603337464092
724,110.90404510568465,109.89680582337458
724,110.903352855305,109.62941838869853
724,109.82860400664248,109.566515570377
725,109.00398300770124,108.50261852064072
725,109.02347772341628,108.08492671675108
725,108.5568598405578,108.11703360363356
725,109.08698939766622,107.67141966819054
725,108.66015065915866,107.71536690596112
725,108.30935654490231,107.77719272220544
725,108.69917312154506,107.31456001028585
725,108.35690740873206,107.38059620431171
726,108.38047582767491,107.7864326951974
726,108.01205225520728,108.10746012065428
726,107.99823736060306,107.84387551645018
726,108.0789372373827,107.82685075222766
726,107.99747858995477,107.5469069041025
726,108.08526302733767,107.53671570949
726,107.84124566044026,107.54488400940733
726,108.11855089943892,107.24089587655538
726,107.89423936972672,107.26913477039852
726,107.60788546338904,106.61351890140114
726,107.24938841786926,106.58698844205446
727,107.88005147077712,107.4845599364756
727,107.846934523715,107.17047921270084
727,107.36282898958892,107.07956987458104
728,113.19889783713803,110.39679980389744
728,113.1948652199818,109.54369019558824
728,110.39840774338045,109.5474758025898
728,113.15725493080168,109.88830734611268
728,110.40773003681925,109.90171003993932
728,110.39421041571391,109.15004344801808
728,109.56866316869832,107.73044070490852
728,109.8847972535553,107.70246142548784
728,109.89756328649187,107.90565325155043
729,109.23243390094169,107.798740074327
729,109.24784756683094,107.98255554380192
730,109.141860750337,108.7064141257978
730,109.2515624402054,108.74826949106384
730,109.14161231416334,108.4499730925504
730,109.2362120225722,108.47404470912134
730,108.70542965401252,108.44922300339208
730,109.2328556401378,108.25852560297145
730,108.709511008213,108.24215392114772
730,108.45840309680734,108.24712246886128
731,110.11441000636418,110.12842410199217
731,110.1066766748834,110.11980947507529
731,110.18976780801084,110.18888431509014
732,109.31605277783112,109.34534722227464
732,109.32325859385868,108.61177574055728
732,109.35900696877287,108.62581393365616
732,109.35306204952671,108.71593112808728
732,109.39430874990651,108.74918458016698
732,108.74590077336464,108.80456976046533
732,109.39461148807057,108.91440115496144
732,108.71711844139892,108.93934175551053
732,108.75063924465476,108.91526270273938
732,108.70841370888547,108.70278480238724
732,108.75350803820992,108.6849401575784
732,108.9199536905774,108.68760933450096
733,109.29720570775774,108.54216332663556
733,108.91914676685202,108.46635946865575
733,108.77825616762148,108.36664853609236
733,108.46734725364428,108.26557847198244
733,108.77073669093951,108.3594998478621
733,108.49988509293392,108.3024480859431
733,108.3372488624994,108.33874493855872
733,108.47317749064725,108.29553140313476
733,108.275326223133,108.29899733202696
733,108.4294601627848,110.63762685022589
733,108.47250943267012,110.62604553341934
733,108.35705049885212,107.70268417092426
733,108.4274467157419,107.25857554994502
733,107.75297966822151,107.22856935720786
734,109.3223742464894,108.56912092679154
734,109.2128069406587,108.61597052684344
734,109.18796473252334,108.18324673531748
734,108.83397198624796,108.1972165476658
734,108.8689679013216,108.10715285637492
734,108.60252107927616,108.07035118808514
734,108.34941879501868,108.21812618297544
734,108.62222776786906,107.91424032963852
734,108.31867175483472,108.01292845259914
734,108.14972802947612,107.9736523771414
734,108.3135068513805,107.78183534988447
734,108.15991758258994,107.75647603551045
734,107.9952137979268,107.76839534795164
734,108.1730314334357,107.45645556910016
734,108.0102819553263,107.47187215428376
734,107.80078574061989,107.49019061458748
734,108.06241987782349,107.32493993808956
734,107.87426479889938,107.36705897015452
734,107.64573570419748,107.44724474022108
734,107.83856494804908,107.35939651519703
734,107.5510768303248,107.3803581753642
734,107.35241314592878,107.57898748283564
734,107.42781009729482,107.62196662501958
735,111.1074676820022,113.11185299699736
735,111.12485766675836,113.21205766529803
736,112.6517942726568,109.36625499441648
736,109.99483011113313,109.35664453303174
736,112.71432715795802,109.84698715167912
736,109.9837890599622,109.83716390142828
736,109.98714041024922,109.42476662179064
736,109.3205245341378,109.41252452809452
736,109.8524812905616,109.44463739913976
736,109.33580108264434,108.63210416373356
736,109.8548721299881,108.67590029321796
736,109.45349611670352,108.68429470624515
736,109.86479526441332,107.92808399359484
736,109.47814457720143,107.95922426872916
736,108.77222609105344,108.0225569983271
736,109.4856233747303,107.49154627127773
736,108.77050014938033,107.54156734141932
736,108.01754132859934,107.5385280675103
736,108.75929178803064,108.34525672834732
736,107.9944850531101,108.33704240224412
736,107.48334163899004,108.31713945140098
737,110.81714253423088,110.2713093982928
737,110.8258669081795,109.82690278700966
737,110.61381760662904,110.25933204451074
737,110.61360052092832,109.79736286939702
737,110.2597565120574,109.79813846241672
737,110.61155029092498,108.32822282623378
737,110.26261690001044,108.34131298175063
737,109.81831454008126,108.373916680456
737,110.26847990198688,108.79231512248604
737,109.84385736104774,108.83137987146134
737,108.53453473897994,108.8944831892036
737,109.85477078184364,108.68214758338668
737,108.5484215569913,108.73263991031328
737,108.91733194305893,108.74544942496532
737,108.51746947919465,107.98125533114244
737,108.87327288187372,107.96987016283498
737,108.64446820627334,107.8968341212162
738,108.4185227180698,108.5157255380359
738,108.45304447631294,109.71515931324971
738,108.58160222357108,109.72879324982108
739,109.93105229402798,109.16925217140616
739,109.94346096768405,108.23688597827388
739,109.22349121428012,108.28194399690412
739,109.94655313451231,108.33089782196394
739,109.22047396538954,108.35805406945624
739,108.27167202620387,108.3530981806262
739,109.25469422262306,109.13356982433824
739,108.36051478517732,109.15004924232686
739,108.51773241640744,109.20298573145573
739,108.3728316796194,109.44200549837436
739,108.49660920033467,109.4668416212248
739,109.17401461923998,109.45490425445944
739,109.24083639253972,109.0648562008302
740,110.37226209301862,109.41453477215023
740,109.73236466813395,108.84014189074972
740,108.7723938299565,108.87828034365418
740,109.42749746885409,108.5706437505706
740,108.80942808750918,108.65521465331814
740,108.94807068007816,108.6948974444361
740,108.82255481763298,108.41160989570116
740,108.94947252458644,108.4418333605474
740,108.69812632920666,108.44364901061242
740,108.96014128942367,108.19272344898066
740,108.71575651053764,108.20137041227612
740,108.48334547212144,108.22332644721018
740,108.57012091287108,108.91746928765
741,110.2341773696548,109.89493466383055
741,110.25049466654306,109.76850130867406
741,110.2295204045929,109.44329346479498
741,110.2362101400814,109.44217841497988
741,109.72395819570734,109.4219126063633
741,109.87049866738968,109.41784880956128
741,109.90530765629956,109.45298889784716
741,109.7424804199819,108.82971668455208
741,109.91794834605854,108.86956703357922
741,109.55598121077934,108.96835085224846
741,109.49178982781426,108.89807519545114
741,109.92365872120617,109.18953704241804
741,109.53652130194313,109.23694749182258
741,109.49536114071542,109.20692875275483
741,108.90866531118216,109.21137899123543
741,109.5476601642966,109.19136441031232
741,109.5150950121637,109.17100493097227
741,108.949490137372,109.18579597376304
741,108.98717685333712,108.94637125232194
742,111.23116635311273,109.70031803792476
742,110.05014939136062,109.65430914756884
742,111.2303376498048,109.52120820843484
742,110.05396861358008,109.48908848381896
742,109.66413863731384,109.49443253938504
742,110.0576573442325,109.015502533025
742,109.66881417942028,109.02210829187976
742,109.504627216447,109.02851859571456
742,109.67607193810916,109.98106396237144
742,109.51386807528051,109.98579476362625
742,109.05148112363338,109.99243444397844
742,109.54492442276532,109.75521892353188
742,109.10312475006012,109.771923311116
742,110.0510090608778,109.80571658283412
742,109.11380149693746,109.2742868104937
742,110.04592627753264,109.301241549002
742,109.79366045770156,109.29327263180151
742,110.06111379700046,108.89346803907216
742,109.82360822779688,108.90287621248348
743,109.55368879172526,109.25444887831527
743,109.5845283980166,109.06553572111584
743,109.32799632053673,109.10666399197584
743,109.57084244416777,108.83276879245184
743,109.28551949855836,108.84588957304965
743,109.00789258177107,108.78923921026689
743,109.5945910869398,109.36185868639032
743,109.5395902359783,109.07342184521973
743,109.23134616393924,108.99969776039045
743,109.50905855217388,108.77890967128872
743,109.20901818317256,108.71473116491411
743,108.94862383494572,108.68614094342692
744,108.38662520493746,108.08011724606293
744,108.48066234442985,107.9975961341772
744,108.28259149052369,108.10087762503184
744,108.45965989856349,107.72102449162264
744,108.20150426490866,107.76620522203868
744,107.91952694935576,107.66405951343422
744,108.19414160863076,107.9088400804832
744,107.971005714385,107.8733906763808
744,107.74847728290248,107.90024893617722
745,109.3821455842582,109.08211346929892
745,109.35721441117848,108.87654432529364
745,109.02180265734704,108.84271307319904
745,109.55782153562517,109.31264472693016
745,109.50208677448803,109.03834625626772
745,109.17999598079965,108.96236004241852
745,109.49993072353443,108.73796325911384
745,109.21075200313808,108.69390551960016
745,109.03000044488972,108.73166361597724
746,109.47990626283467,109.18646691000636
746,109.13927227661372,108.63420130660278
746,109.15100624855867,109.1102559609314
746,108.67849646275803,109.13410099734644
746,109.07151502813068,109.03546357972598
746,108.65593432909893,109.02413121250882
746,109.09654916790132,109.00407031447943
746,109.0774465493384,110.89824224218626
746,108.9741420022416,110.8972261231488
746,109.9313610351381,109.61099243620252
746,109.95439047835896,108.90282743815754
746,109.93170924025463,97.89144726275
746,109.65590650364848,108.92621662530878
746,109.61167888338292,97.89363350277308
746,109.29299417998496,109.00704131596456
746,109.18343946852332,98.012234453573
746,109.65253680758602,108.64144203417796
746,109.25327034956176,108.68622510079028
746,108.91048158482056,108.62939124644416
746,98.96880013537805,108.77463843333116
746,109.266303830105,108.40957603768054
746,108.95923201451193,108.38837719915142
746,98.87481160597012,108.46963661768817
746,108.73845531008342,108.4489229241943
746,108.94518300578518,108.38693161902717
746,98.66789744882456,108.44199848100604
746,108.68802863105296,108.40862251172602
746,108.33451859191771,108.35104304984378
747,108.12315972382176,114.32291508943126
747,108.0961040500192,114.90540889702268
747,114.38337582373332,114.94066993577316
748,111.291699666589,110.92304696577868
748,111.3133546972566,111.4540182791334
748,110.88086711585946,111.49393993309144
749,109.63899162745552,109.4555853157308
749,109.64495383018648,108.98937234388916
749,109.46569237886662,108.99367682781758
749,109.44731061804303,108.73908273022748
749,108.92142153125948,108.68495671913512
749,108.90133650867996,108.32799558099563
749,108.64004361502948,108.302306273072
749,108.8652126882413,108.22574796922032
749,108.59026645740792,108.18840573314029
749,108.57780274632294,107.81413083508473
749,108.24891618072644,108.31864678660256
749,108.2223398083184,108.34793470045214
749,109.68006513776533,108.20313906703036
749,109.43560347059912,109.07850015239242
749,109.45309135096636,108.33189654651844
749,109.11049163500296,108.3467513960768
749,109.50934350638254,107.98880008334558
749,109.19690401072548,108.03541228999464
749,109.24215512616186,107.9511670040872
749,108.16328518124112,107.85224628671288
750,109.35840197735229,108.95037761361084
750,109.76926094169626,108.70961277682832
750,109.43149198550935,108.76872647853529
750,109.12530980534794,108.86429243739774
750,109.45394145248946,108.59911435050002
750,109.1239544101938,108.66701562252544
750,108.86121877173558,108.66534489174524
750,109.14277718252356,108.57892282526616
750,108.89387177838218,108.59006131836064
750,108.73542720714087,108.62631621243268
750,108.9194630590662,108.61278478232283
750,108.64231394568564,107.96902416372588
750,110.5103307707222,109.46891785317764
750,109.78521405929402,109.437382706287
750,109.8061516064442,109.2652504619493
750,109.79169313312087,109.79572947243952
750,109.449795954619,109.79891732651365
750,109.2013540097524,109.7660750928451
750,109.4495805371599,108.5966639953834
750,109.22520402200354,108.56432989898208
750,109.79841876301307,108.59600409306914
750,109.19778265559955,108.3272655089798
750,109.76239205443436,108.32463582895608
750,109.7742490977303,108.05754294386624
750,108.52337330534016,108.02812528795984
751,109.9034619299362,108.91765656061308
751,109.60419669257378,108.94398039621818
751,109.30258497762048,109.01330695881732
751,109.6279276714344,108.68397136165682
751,109.31559707977722,108.7413217013528
751,109.0433392471055,108.7583010665438
751,109.3421507650393,108.55748102558634
751,109.08156212053596,108.58513948530856
751,108.84386426798082,108.63097701647284
751,109.12208687535768,108.29897147413404
751,108.89032463588669,108.35139082917678
751,108.73011705000997,108.4064215709328
751,108.941221763902,108.23937147196706
751,108.16312221042844,107.96767712019049
751,107.00585927306253,108.59631361102892
752,114.00994417056766,118.54471310297008
752,114.01330109552092,117.61043211286128
752,118.56207144396072,117.61800980512623
753,109.599136822504,109.099976291118
753,110.2284810161961,108.94590913978206
753,109.62454106004994,109.0084067060945
753,109.16590270445664,109.04287639761834
753,109.63273754698918,108.76732780542832
753,109.16581750490232,108.79281337259306
753,109.04269451132424,108.79271169755168
753,109.18845087751,108.539357984503
753,109.07885525064631,108.55418912364732
753,108.8727463198832,108.59830184693853
753,109.15197171436668,108.32728377078122
753,108.96372190963226,108.15571855593814
753,108.36204984861736,108.12826987639107
753,118.50814847147043,110.3159804751316
753,110.51555283006188,109.94128934689716
753,110.52047375999614,109.61474292193223
753,110.30233004040512,109.59841173872276
753,109.96752408120126,109.63644490676528
753,110.30303300977783,109.29351775039572
753,109.95416770119692,109.31709352239156
753,109.60212365293503,109.29643993807584
753,109.93887385157232,108.9820041707135
753,109.58113865146925,108.95585686231487
753,109.24567781261428,108.92589753794688
753,109.6016865986532,110.03280233653312
753,109.29565733358136,110.032649692691
753,109.23984764904348,108.57811874239852
753,108.91572900628796,108.57423774776944
753,108.56020352485552,108.6823268231828
753,108.6308808504745,108.03984741061224
753,108.74880762883603,107.94096070699284
754,108.92249677636082,110.36608872627193
754,108.90389771211647,108.26213345028668
754,110.34322655173897,108.2113618925482
755,110.01721005832096,109.41262196184958
755,110.0710825990295,109.76049012821042
755,110.03667188036192,109.10034376735072
755,109.69463610856906,109.06914142777272
755,109.49676309958636,109.16551299048749
755,109.73514548564482,108.79339350205494
755,109.5252481814294,108.8776165267996
755,109.23242493688188,108.91567944817268
755,109.57502885644614,108.61820467149606
755,109.30289465943204,108.6760982346704
755,109.0742871560776,108.76389896589652
755,109.32255121204548,108.32699521622035
755,109.06976235087356,108.39174415967882
755,108.75347992553456,108.38573638808528
755,110.4204812212838,109.64540432563923
755,110.4110280876804,109.27625760197616
755,109.92362077613954,109.31074031581352
755,109.92286593976606,108.9577256204025
755,109.623822212418,108.91322896442796
755,109.30756410641048,108.95528321593216
755,109.6277555358118,108.64171061227464
755,109.2971491807634,108.66855764901209
755,108.93016938865756,108.6542781523002
755,109.27354296794978,108.36454393738954
755,108.89419770344004,108.33890968244636
755,108.93523187076606,108.98598409199845
755,108.66265744731236,108.9883353723026
755,108.63593919801131,107.58792836007466
756,107.64235250160064,107.3371253748353
756,107.6411920714178,107.0885675893552
756,107.33456263820658,107.08718691878568
757,110.148464213491,109.61211286457277
757,109.893133966759,109.59900126979193
757,110.54625301565248,110.26200765514392
757,110.5379737242187,109.96454540718916
757,110.50351089542754,109.9885052360771
757,110.53410069871698,110.30889076222054
757,110.5077929846782,109.60793358101604
757,110.2575037176124,109.57881367563088
757,110.00904523686226,109.6256430159936
757,110.27238490160468,109.25339358127226
757,110.01803131611597,109.29531559944488
757,109.64843764611136,109.3089857025467
757,110.01796878286396,109.0219676395889
757,109.64263538497453,109.0296949556288
757,109.2950291766467,109.02175044795302
757,109.64064151313056,108.75112124773074
757,109.29498099094955,108.74515250096432
757,109.02164211133224,108.74509192372172
757,109.33269128528224,108.44494507408857
757,109.08406325564052,108.47050484166964
757,109.04558569951828,108.12165458292134
757,108.78426876625974,108.13747992075996
758,110.0353375909716,109.19331800254236
758,110.03770587974743,109.15055872446746
758,109.64533723888248,109.2500046601715
758,109.65129982209208,109.21200551414093
758,110.0546640785242,109.15814064676027
758,110.05464238591244,109.1522909973181
758,109.65993785946964,109.20331752490688
758,109.6598963906636,109.1975652520434
758,109.28585945543296,109.22194805962476
758,109.28575845830382,109.216190627182
758,109.23373350489756,109.2144142552546
758,109.23362970523732,109.20863709992145
758,109.26042932314932,108.97359041497788
758,109.30831586225852,108.97778781242546
758,109.26829468824404,109.00392708548384
758,109.677072324256,108.95494923573018
758,109.26286102748168,109.00404220281952
758,109.33149383413888,108.7675828753288
758,109.28536543607278,108.7645305676992
758,109.29229285441036,108.79676886811124
758,109.28686742015,108.79683142889807
758,109.05740318830854,108.82615137461168
758,109.35648485953205,108.65879156500624
758,109.35120214453391,108.65883432301248
758,109.14859391765998,108.71477430644347
758,109.14941724295338,108.64900098486008
758,108.71763873611,108.65097636674918
758,111.02031217349752,110.06475853102548
758,110.66849673266586,110.05278161794038
758,111.02168509069426,109.9336540131272
758,110.67543827633575,109.92949257930852
758,110.07697233272182,109.9423715005511
758,110.67766161646432,111.37833449818568
758,110.0770023322835,111.37827011215536
758,109.94243759295432,111.37826986189458
758,110.04966819542634,109.2464899693394
758,109.91560503660769,108.89072794061576
758,111.37857468318887,108.86796789688742
758,111.3786161224096,108.55448962808195
758,109.25636709613704,108.59675309266662
758,108.83982628326888,108.53348148894388
758,108.86185646380817,110.04637232457166
758,108.57051293538385,110.05207291971055
759,107.7971852865552,107.86326921935311
759,107.76799122068056,107.35760792683116
759,107.80478728573182,107.32385666451196
760,109.67246562103178,109.4053232882936
760,109.69004767264607,109.1575379157414
760,109.44556208229888,109.1802544079683
761,110.63737159571718,110.43346996654536
761,110.60769920620864,110.21478285516052
761,110.3603445580141,110.171538820711
761,110.62662292809476,110.07105182024812
761,110.41398829280496,110.06251152400505
761,110.29145468302754,110.1278879618051
761,110.43467707693787,109.96931858584426
761,110.29693966279096,110.01799834406384
761,110.14007758214046,110.02454858830852
761,110.33018999888668,109.90773427486664
761,110.19234374440474,109.93282262167772
761,110.13633530433628,109.99345054260948
761,110.23816829256054,109.49964109031188
761,110.18249818462898,109.56872124254144
762,112.30704638998314,111.45451606268252
762,112.11978227476231,111.5297426968985
762,111.95368692714308,111.63555180001325
762,112.14620452214136,111.29637668702044
762,111.95494094981557,111.37513651239809
762,111.63854307081148,111.37682017944638
762,111.97143066258896,111.19075373440135
762,111.6675212344861,111.2037865967712
762,111.44348540709274,111.24025723042814
762,111.74521241500368,111.01307326596708
762,111.55841518057775,111.08493859055544
763,113.32088841948588,112.97588387707488
763,112.56325204899456,111.5868011330388
763,112.17300562756554,111.65251056748956
763,112.60652791724344,111.2229310018222
763,112.22845173908468,111.30048934444524
763,111.79074477721194,111.3803206716988
763,112.30398819233616,110.9919915597828
763,111.89499331857525,111.0966209690598
763,111.61416502275304,111.2263582856534
763,111.86731972118892,110.82849709581808
763,111.5116529828856,110.8809624554291
763,110.9847643588085,110.74795467233037
763,111.47100315550948,110.5618556212672
763,110.97674222317248,110.46152633273738
763,110.73097889016856,110.45235720564774
763,111.13247739150336,110.31334007927966
763,114.1972763775576,112.83424970134315
763,113.054478115948,112.866561851379
763,113.2157992911758,112.47324859789498
763,113.05870520932136,112.52056143804964
763,112.87629838661196,112.52662206486995
763,113.03391070708456,112.27579270811944
763,112.83077698626208,112.25956523614204
763,112.86492714382857,112.1826697126921
763,112.50543421931664,112.1752816738032
763,112.4863987096977,110.638029446839
763,112.31635649970804,110.70958603306052
763,112.3322450738684,110.14691162694032
763,112.17907819222776,110.08307296518204
763,110.79325288494864,110.20915896826422
763,112.21109711424036,109.47414093743788
764,112.79228044182076,112.41906572138735
764,113.08395070965592,112.14803770804797
764,112.82176028639732,112.2019729130892
764,112.49284142658034,112.24357494249536
764,112.83175371396334,111.94841574344086
764,112.49394651163188,111.9802802015502
764,112.24615015167916,111.9817532824444
764,112.52117286293806,111.8046841408906
764,112.29254585878716,111.82481059081871
764,112.0845165678853,111.87957591682918
764,112.32078721058008,111.50965344378608
764,112.1067998790774,111.56001160545642
765,112.1982369884392,112.2341812671538
765,112.19056017983476,111.51182660957969
765,112.2228987201243,111.5066579483718
766,112.9873505309993,112.44540317361174
766,112.9749458144758,112.06154272394431
766,112.78684754081796,112.52963058683542
766,112.73012280996672,112.1040945497823
766,112.7670222268098,111.79982032376894
766,112.4937244349114,111.78243264526076
766,112.2573358663146,111.91674774793736
766,112.5467492840903,111.52202847040104
766,112.29210918592176,111.63482512215388
766,111.99742354836636,111.68000596816522
766,113.26393736123526,113.18239410515127
766,113.25413231968275,112.80461517219204
766,112.7791621929438,112.45934541267827
766,112.8156031368464,112.2531165108898
766,112.81169832971966,112.2963959540222
766,112.53831606335456,112.33981881240162
766,112.81821776073924,111.94716547752822
766,112.53158588253594,111.97913644630474
766,112.32426489231004,111.969596184674
766,112.55798451143362,111.6967962948567
766,112.37340336733112,111.71251279446382
766,112.37245726641277,112.19484588943168
766,112.05580066677128,112.22086801104412
766,111.70851136198092,112.19270311649092
767,111.82906798776249,111.46768417362624
767,111.81631994149087,111.17211438635051
767,111.43817962274473,111.15580996054726
768,113.11226078513376,112.66320984069218
768,113.27872556176068,112.48505786617136
768,113.12022791980142,112.44833552408105
768,112.69051967807282,112.46480719623388
768,113.114262600771,112.16297995272102
768,112.6684135011207,112.1655168914954
768,112.40963251364676,112.13169559749012
768,112.67492634646828,112.00348808932765
768,112.43584155473368,111.99037978137548
768,112.19451351207304,112.02489532027936
768,112.4626701593381,111.76986979702042
768,112.22734238826648,111.80951228114202
768,112.21252812090782,111.742098456617
768,112.0553094993194,111.75410937098395
768,111.75017387357528,111.7008105597518
768,111.99109086588372,110.98929648127672
768,111.76075053628404,110.77790979080837
768,111.7172044948695,110.78576908535754
768,112.97454150567128,112.50720865220306
768,112.7093674427378,112.514824578908
768,112.99332006761256,112.21648974680303
768,112.74430865013392,112.23977183965732
768,112.75075857658187,112.03148764699785
768,112.5883331739927,112.0656606315349
768,112.26902897022588,112.0537734111052
768,112.5761115215147,111.76631999173767
768,112.25059409452145,111.74868792669602
768,112.01052655357236,111.72325612389318
768,111.9473452258024,110.8197064130057
769,112.10978128378652,112.03681775512038
769,112.08444279374672,111.74127413993672
769,112.0833754009154,111.385498401672
769,111.7373659251725,111.38240012459012
769,112.01810135331084,110.98179713939416
769,111.76978495941484,111.00960807382394
769,111.456710073037,111.0527975235091
769,111.76054739731296,110.69679620753396
769,111.42255154803011,110.71427647434312
769,110.97155304362155,110.66829071943305
769,111.44197723122258,110.61126520378312
769,111.02686098035817,110.60105209329214
769,111.03082974905055,110.40251109463884
769,110.7651209673241,110.43804133583392
769,110.61439875007795,110.4120217908605
769,110.77670331051824,110.40431023135636
769,110.64460595652352,110.39758861864544
769,110.63377754040336,110.36668305077232
769,110.44218271513463,110.37701987392106
769,113.22773609334357,112.22417651089644
769,113.22716161683508,111.79549877725452
769,112.23654390609052,110.90159304688956
769,111.8349024672164,110.92853691257898
769,111.41102637053042,111.00340219303796
769,111.86188234914404,110.58262088451433
769,111.4308126776879,110.64937489417616
769,111.05031292656352,110.67668076125707
769,111.48368471014253,110.62940606779388
769,111.12945013673225,110.67943883732248
769,111.10730386461036,111.15289879739235
769,110.76846973638172,111.1778423201572
769,110.61036818197816,111.1152818979928
769,110.7455066371924,111.25686319856284
769,110.61998610583385,111.21924952745178
769,111.12960388986124,111.22593835646728
769,110.62832281600096,110.59511731522409
769,111.13488407322596,110.60307327859236
769,111.2351803059689,110.60896186496038
770,112.77681674437495,111.56336172379643
770,112.77018007292116,110.93351619675542
770,112.19956590093403,110.9988963767762
770,112.22899209757404,110.55498176837884
770,111.62382051162842,110.52918186661118
770,113.22273513800752,111.49091544992046
770,110.9837975723483,111.48066762181152
770,112.30588661675375,110.92469930986589
770,112.3108433665208,110.51238867553548
770,111.45167386564624,110.45329825749148
770,110.95150956157046,110.53230799289877
770,111.49795025039684,110.15772523863008
771,112.5359215470912,111.73206453209004
771,111.91268234555083,111.7823820597422
771,111.93237663680812,111.81826405600248
771,111.88783618993224,111.53781385221622
771,111.74021356211078,111.51920327191336
771,111.78237875769663,111.5268330813694
771,111.77257221722328,111.49549757394723
771,111.78827491441646,111.55235355989872
771,111.6270716832302,111.6335624137489
771,111.55201670714092,111.59180500973773
771,111.6013293480186,111.43478852724058
771,111.53047298804152,111.3940502757223
771,111.54670948573634,111.36834715010652
771,111.5326313004183,111.9040999414935
